old_path,new_path,lossy_truncated,ext_missing
kdischool_eng/files/1._EC_9E_85_EC_B0_B0_EA_B3_B5_EA_B3_A0_EB_AC_B8_28_EC_B5_9C_EC_A2_85_29.hwp,kdischool_eng/files/1.입찰공고문(최종).hwp,False,False
kdischool_eng/files/1._EC_9E_85_EC_B0_B0_EA_B3_B5_EA_B3_A0_EB_AC_B8_3.29.docx,kdischool_eng/files/1.입찰공고문_3.29.docx,False,False
kdischool_eng/files/1._EC_9E_85_EC_B0_B0_EA_B3_B5_EA_B3_A0_EB_AC_B8_3.29.hwp,kdischool_eng/files/1.입찰공고문_3.29.hwp,False,False
kdischool_eng/files/1._EC_9E_85_EC_B0_B0_EA_B3_B5_EA_B3_A0_EB_AC_B8_KDI_EB_8C_80_ED_95_99_EC_9B_90.hwp,kdischool_eng/files/1.입찰공고문_KDI대학원.hwp,False,False
kdischool_eng/files/1._EC_9E_85_EC_B0_B0_EA_B3_B5_EA_B3_A0_EB_AC_B8_KDI_EB_8C_80_ED_95_99_EC_9B_90_ED_95_99_EC_82_AC_ED_96_89_EC_A0_95_EC_8B_9C_EC_8A_A4_ED_85_9C_EA_B0_9C_ED_8E_B8_EC_82_AC_EC_97_85.hw,kdischool_eng/files/1.입찰공고문_KDI대학원학사행정시스템개편사업.hw.hwp,False,True
kdischool_eng/files/1._EC_9E_85_EC_B0_B0_EA_B3_B5_EA_B3_A0_EB_AC_B8_KDI_EB_8C_80_ED_95_99_EC_9B_90_ED_95_99_EC_82_AC_ED_96_89_EC_A0_95_EC_8B_9C_EC_8A_A4_ED_85_9C_EA_B0_9C_ED_8E_B8_EC_82_AC_EC_97_85_28,kdischool_eng/files/1.입찰공고문_KDI대학원학사행정시스템개편사업(.pdf,False,True
kdischool_eng/files/1._EC_9E_85_EC_B0_B0_EA_B3_B5_EA_B3_A0_EB_AC_B8_MfDR_EA_B5_AD_EC_A0_9C_EC_84_B8_EB_AF_B8_EB_82_98_EC_88_99_EB_B0_95_EB_B0_8F_ED_96_89_EC_82_AC_EC_9E_A5_EC_9E_84_EC_B0_A8.hwp,kdischool_eng/files/1.입찰공고문_MfDR국제세미나숙박및행사장임차.hwp,False,False
kdischool_eng/files/1._EC_9E_85_EC_B0_B0_EA_B3_B5_EA_B3_A0_EB_AC_B8__EA_B5_90_EC_9B_90_EC_97_85_EC_A0_81_ED_8F_89_EA_B0_80_EA_B4_80_EB_A6_AC_EC_8B_9C_EC_8A_A4_ED_85_9C_EA_B0_9C_EC_84_A0_EC_82_AC_EC_97,kdischool_eng/files/1.입찰공고문_교원업적평가관리시스템개선사.hwp,True,True
kdischool_eng/files/1._EC_9E_85_EC_B0_B0_EA_B3_B5_EA_B3_A0_EB_AC_B8__EA_B8_80_EB_A1_9C_EB_B2_8C_EB_A6_AC_EB_8D_94_EA_B3_BC_EC_A0_95_EC_88_99_EB_B0_95_EB_B0_8F_ED_96_89_EC_82_AC_EC_9E_A5_EC_9E_84_EC_B0,kdischool_eng/files/1.입찰공고문_글로벌리더과정숙박및행사장임.hwp,True,True
kdischool_eng/files/1._EC_9E_85_EC_B0_B0_EA_B3_B5_EA_B3_A0_EB_AC_B8__EA_B8_80_EB_A1_9C_EB_B2_8C_EC_9A_B0_EC_88_98_ED_95_99_EC_83_9D_EC_9C_A0_EC_B9_98_EC_BD_98_ED_85_90_EC_B8_A0_EA_B0_9C_EB_B0_9C__EC_8,kdischool_eng/files/1.입찰공고문_글로벌우수학생유치콘텐츠개발__EC_8.hwp,False,True
kdischool_eng/files/1._EC_9E_85_EC_B0_B0_EA_B3_B5_EA_B3_A0_EB_AC_B8__EB_B3_B5_EB_AC_B4_EA_B4_80_EB_A6_AC_EC_A0_84_EC_9E_90_EC_A6_9D_EB_B9_99.docx,kdischool_eng/files/1.입찰공고문_복무관리전자증빙.docx,False,False
kdischool_eng/files/1._EC_9E_85_EC_B0_B0_EA_B3_B5_EA_B3_A0_EB_AC_B8__EB_B3_B5_EB_AC_B4_EA_B4_80_EB_A6_AC_EC_A0_84_EC_9E_90_EC_A6_9D_EB_B9_99.hwp,kdischool_eng/files/1.입찰공고문_복무관리전자증빙.hwp,False,False
kdischool_eng/files/1._EC_9E_85_EC_B0_B0_EA_B3_B5_EA_B3_A0_EB_AC_B8__EC_84_B8_EA_B3_84_EC_9D_80_ED_96_89_EA_B3_B5_EB_8F_99_EC_BB_A8_ED_8D_BC_EB_9F_B0_EC_8A_A4_ED_96_89_EC_82_AC_EB_8C_80_ED_96_89_EC_9A,kdischool_eng/files/1.입찰공고문_세계은행공동컨퍼런스행사대행.hwp,True,True
kdischool_eng/files/1._EC_9E_85_EC_B0_B0_EA_B3_B5_EA_B3_A0_EB_AC_B8__EC_9E_AC_EC_88_98_EC_A0_95.docx,kdischool_eng/files/1.입찰공고문_재수정.docx,False,False
kdischool_eng/files/1._EC_9E_85_EC_B0_B0_EA_B3_B5_EA_B3_A0_EB_AC_B8__EC_9E_AC_EC_88_98_EC_A0_95.hwp,kdischool_eng/files/1.입찰공고문_재수정.hwp,False,False
kdischool_eng/files/1._EC_9E_85_EC_B0_B0_EA_B3_B5_EA_B3_A0_EB_AC_B8__EC_B9_B4_EB_93_9C_EB_8D_B0_EC_9D_B4_ED_84_B0.docx,kdischool_eng/files/1.입찰공고문_카드데이터.docx,False,False
kdischool_eng/files/1._EC_9E_85_EC_B0_B0_EA_B3_B5_EA_B3_A0_EB_AC_B8__EC_B9_B4_EB_93_9C_EB_8D_B0_EC_9D_B4_ED_84_B0.hwp,kdischool_eng/files/1.입찰공고문_카드데이터.hwp,False,False
